index,MishearID,Src,Tgt,Src_romaji,Tgt_romaji,romaji_edit_distance,in_word_vector_vocab,similarity
1473,www_1101_com_iimatugai_archive_more080409_004,宿命,覆面,shukumei,fukumen,0.4,True,0.17613229
1477,www_1101_com_iimatugai_archive_more080409_008,都議,鳶,togi,tobi,0.25,True,0.13421245
1488,www_1101_com_iimatugai_archive_more080923_007,松本,脱毛,matsumoto,datsumou,0.35294117647058826,True,0.105678365
1491,www_1101_com_iimatugai_archive_more080923_010,柿,火事,kaki,kaji,0.25,True,0.1284263
1492,www_1101_com_pl_iimatugai_statuses_456925_001,療養,営業,ryouyou,eigyou,0.6153846153846154,True,0.12666544
1494,www_1101_com_iimatugai_archive_more050912_001,広域,小粋,kouiki,shousui,0.6153846153846154,True,0.036670823
1495,www_1101_com_iimatugai_archive_more050912_002,濱下,ハムスター,hamaori,hamusutaa,0.75,True,-0.0021134678
1497,www_1101_com_iimatugai_archive_more050912_004,編み機,兄貴,amiki,aniki,0.2,True,0.05969291
1500,www_1101_com_iimatugai_archive_more050912_007,明太子,セメンタイト,mentaiko,sementaito,0.3333333333333333,True,0.0989102
1504,www_1101_com_iimatugai_archive_more050912_011,関大,阪大,kandai,handai,0.16666666666666666,True,0.54420274
1504,www_1101_com_iimatugai_archive_more050912_011,かん,はん,kan,han,0.3333333333333333,True,0.50722253
1513,www1101com_iimatugai_archive_more051128_005,不審,不思議,fushin,fushigi,0.3076923076923077,True,0.24285538
1516,www1101com_iimatugai_archive_more051128_008,搬送,乾燥,hansou,kansou,0.16666666666666666,True,0.16235197
1517,www1101com_iimatugai_archive_more051128_009,アクション,爆笑,akushon,bakushou,0.26666666666666666,True,0.19470446
1520,www1101com_iimatugai_archive_more051128_012,アイシャ,歯医者,aisha,haisha,0.18181818181818182,True,-0.0038594129
1523,www1101com_iimatugai_archive_more051128_015,林野,ディナー,rinya,dinaa,0.4,True,0.092118144
1524,www1101com_iimatugai_archive_more051128_016,ジャスコ,女子高,jasuko,joshikou,0.5714285714285714,True,0.22505824
1525,www1101com_iimatugai_archive_more051128_017,変死,変身,henshi,henshin,0.15384615384615385,True,0.17664155
1526,www1101com_iimatugai_archive_more051128_018,ウナ,フナ,una,funa,0.2857142857142857,True,0.09763117
1527,www1101iimatugai060228_001,寒波,カッパ,kanpa,kappa,0.2,True,0.10173456
1532,www1101iimatugai060228_006,三角,サーカス,sankaku,saakasu,0.2857142857142857,True,0.117669426
1537,www_1101_com_m_iimatugai_530_html_007,ヤマシタ,カマシタ,yamashita,kamashita,0.1111111111111111,True,0.10430136
1538,www_1101_com_m_iimatugai_530_html_008,鶴田,酢豚,tsuruta,subuta,0.3076923076923077,True,0.11891619
1543,www_1101_com_iimatugai_archive_more070713_009,ミシュラン,水虫,mishuran,mizumushi,0.7058823529411765,True,0.053224936
1568,www_1101_com_pl_iimatugai_statuses_351985_001,内示,内痔,naiji,naiji,0.0,True,0.21172248
1575,www_1101_com_iimatugai_archive_more090520_html_003,足元,梨本,ashimoto,nashimoto,0.11764705882352941,True,0.08053229
1581,www_1101_com_iimatugai_archive_more071024_002,忙しい,勇ましい,isogashii,isamashii,0.2222222222222222,True,0.09876782
1587,www_1101_com_iimatugai_archive_more071024_008,草津温泉,北朝鮮,kusatsuonsen,kitachousen,0.5217391304347826,True,0.06353498
1588,www_1101_com_iimatugai_archive_more071024_009,視力,シロク,shiryoku,shiroku,0.13333333333333333,True,0.058010656
1589,www_1101_com_iimatugai_archive_more080109_001,標準,風神,hyoujun,fuujin,0.6153846153846154,True,0.07884237
1592,www_1101_com_iimatugai_archive_more080109_004,室蘭,ノルウェー,muroran,noruuee,0.8571428571428571,True,0.24700172
1593,www_1101_com_iimatugai_archive_more080109_005,再登録,戦闘力,saitouroku,sentouryoku,0.2857142857142857,True,0.13476339
1594,www_1101_com_iimatugai_archive_more080109_006,根拠,婚期,konkyo,konki,0.36363636363636365,True,0.16603392
1599,www_1101_com_iimatugai_archive_more080521_002,竜太,雷太,ryuuta,raita,0.5454545454545454,True,0.43341494
1604,www_1101_com_iimatugai_archive_more080521_007,ロダン,ロデオ,rodan,rodeo,0.4,True,0.15879191
1614,www_1101_com_iimatugai_2010-12-07_html_001,レンズ,ベンツ,renzu,bentsu,0.5454545454545454,True,0.18590377
1622,www_1101_com_iimatugai_archive_more060613_html_002,勾玉,マナカナ,magatama,manakana,0.375,True,0.1329378
1625,www_1101_com_iimatugai_archive_more060613_html_005,両,秒,ryou,byou,0.25,True,0.13691208
1629,www_1101_com_iimatugai_archive_more060613_html_009,暇,肥満,hima,himan,0.2222222222222222,True,0.10674244
1629,www_1101_com_iimatugai_archive_more060613_html_009,たら,た,tara,ta,0.6666666666666666,True,0.28352123
1632,www_1101_com_iimatugai_archive_more070109_html_002,無反応,ムハンマド,muhannou,muhanmado,0.47058823529411764,True,0.16603975
1635,www_1101_com_iimatugai_archive_more070109_html_005,東,秀喜,higashi,hideki,0.6153846153846154,True,0.112213455
1636,www_1101_com_iimatugai_archive_more070109_html_006,防災,盆栽,bousai,bonsai,0.16666666666666666,True,0.10418471
1638,www_1101_com_iimatugai_archive_more070109_html_008,後逸,コイツ,kouitsu,koitsu,0.15384615384615385,True,0.16617452
1640,www_1101_com_iimatugai_archive_more070109_html_010,ハッチ,タッチ,hatchi,tatchi,0.16666666666666666,True,0.14366579
1643,www_1101_com_iimatugai_archive_more060623_004,連打,全裸,renda,zenra,0.4,True,0.1780319
1651,www_1101_com_iimatugai_2010-08-10_html_006,生理用品,製氷機,seiriyouhin,seihyouki,0.4,True,0.14651187
1652,www_1101_com_iimatugai_2010-08-10_html_007,深野,不可能,fukano,fukanou,0.15384615384615385,True,0.095262274
1657,www_1101_com_iimatugai_archive_more071219_html_004,メール,港,meeru,minato,0.9090909090909091,True,0.06951484
1658,www_1101_com_iimatugai_archive_more071219_html_005,樹木医,ジモピー,jumokui,jimopii,0.42857142857142855,True,0.05659071
1660,www_1101_com_iimatugai_archive_more071219_html_007,海王星,体温計,kaiousei,taionkei,0.375,True,0.021374661
1661,www_1101_com_iimatugai_archive_more071219_html_008,単三,炭酸,tansan,tansan,0.0,True,0.20898694
1666,www_1101_com_iimatugai_archive_more060414_html_005,豊胸,包茎,houkyou,houkei,0.46153846153846156,True,0.5336124
1667,www_1101_com_iimatugai_archive_more060414_html_007,五感,股間,gokan,kokan,0.2,True,0.15135573
1669,www_1101_com_m_iimatugai_2811_html_002,ゲータレード,経団連,geetareedo,keidanren,0.7368421052631579,True,0.07336037
1672,www_1101_com_m_iimatugai_2811_html_005,日系,一見,nikkei,ikken,0.36363636363636365,True,0.13535364
1673,www_1101_com_m_iimatugai_2811_html_006,発車,発射,hassha,hassha,0.0,True,0.24494526
1682,www1101com_iimatugai_archive_more060807_007,除草,女装,josou,josou,0.0,True,0.07996726
1684,www_1101_com_iimatugai_archive_more061113_html_003,チャングム,スカンク,changumu,sukanku,0.8,True,0.07939969
1687,www_1101_com_m_iimatugai_1565_html_003,乗り換え,飲み会,norikae,nomikai,0.2857142857142857,True,0.17074691
1692,www_1101_com_m_iimatugai_1565_html_008,ハネギ,ハナゲ,hanegi,hanage,0.3333333333333333,True,0.13947794
1693,www_1101_com_m_iimatugai_1565_html_009,ナプキン,マッキー,napukin,makkii,0.6153846153846154,True,0.15291265
1701,www_1101_com_iimatugai_archive_more060621_005,初心者,新車,shoshinsha,shinsha,0.35294117647058826,True,0.13003863
1702,www_1101_com_iimatugai_archive_more060621_006,絆創膏,パソコン,bansoukou,pasokon,0.5,True,0.06867301
1706,www_1101_com_m_iimatugai_1256_html_002,大手町,ポーツマス,ootemachi,pootsumasu,0.631578947368421,True,0.121879175
1707,www_1101_com_m_iimatugai_1256_html_003,兄,ワニ,ani,wani,0.2857142857142857,True,0.15178521
1709,www_1101_com_m_iimatugai_1256_html_005,山本,妹,yamamoto,imouto,0.7142857142857143,True,0.2311943
1712,www_1101_com_m_iimatugai_1256_html_008,理詰め,リズム,rizume,rizumu,0.16666666666666666,True,0.1778436
1713,www_1101_com_m_iimatugai_1256_html_009,風呂屋,肉屋,furoya,nikuya,0.6666666666666666,True,0.42008036
1716,www_1101_com_iimatugai_2012-03-13_html_001,山村,シャンソン,sanson,shanson,0.15384615384615385,True,0.22487792
1722,www_1101_com_iimatugai_2012-03-13_html_007,陽性,妖精,yousei,yousei,0.0,True,0.110042155
1737,www_1101_com_iimatugai_2009-09-30_html_008,坂井,世界,sakai,sekai,0.2,True,0.15425864
1740,www_1101_com_m_iimatugai_2089_html_003,第四,ライオン,daiyon,raion,0.36363636363636365,True,0.073773645
1741,www_1101_com_m_iimatugai_2089_html_004,釣り堀,釣り針,tsurihori,tsurihari,0.1111111111111111,True,0.38297197
1745,hobonichi_493_001,きく,聞く,kiku,kiku,0.0,True,0.43581307
1746,hobonichi_493_002,具象,武将,gushou,bushou,0.16666666666666666,True,0.18100297
1751,hobonichi_493_007,外注,害虫,gaichuu,gaichuu,0.0,True,0.15914802
1753,hobonichi_493_009,府中,宇宙,fuchuu,uchuu,0.18181818181818182,True,0.09291796
1754,www_1101_com_iimatugai_2010-11-17_html_001,輸出入,義経,yushutsunyuu,yoshitsune,0.45454545454545453,True,0.008697148
1756,www_1101_com_iimatugai_2010-11-17_html_003,高尾,カカオ,takao,kakao,0.2,True,0.040185206
1761,www_1101_com_iimatugai_2010-11-17_html_008,差別,キャベツ,sabetsu,kyabetsu,0.26666666666666666,True,0.06124235
1761,www_1101_com_iimatugai_2010-11-17_html_008,迫害,白菜,hakugai,hakusai,0.14285714285714285,True,0.12890914
1768,www_1101_com_iimatugai_archive_more080513_010,蚊,歯,ka,ha,0.5,True,0.13151015
1773,www_1101_com_iimatugai_2011-10-25_html_004,カッパ,葉っぱ,kappa,happa,0.2,True,0.15828085
1774,www_1101_com_iimatugai_2011-10-25_html_005,生中,トマチュー,namanaka,tomachuu,0.75,True,0.29486853
1778,www_1101_com_iimatugai_archive_more060116_005,榊,タコス,sakaki,takosu,0.6666666666666666,True,0.056994665
1780,www_1101_com_iimatugai_archive_more060116_008,花,腹,hana,hara,0.25,True,0.10399229
1782,www1101iimatugai20100126_001,行政,妖精,gyousei,yousei,0.15384615384615385,True,0.06101364
1782,www1101iimatugai20100126_001,無駄,村,muda,mura,0.25,True,0.09052177
1785,www1101iimatugai20100126_004,剣道,検尿,kendou,kennyou,0.3076923076923077,True,0.2197771
1786,www1101iimatugai20100126_005,恨み,鰻,urami,unagi,0.4,True,0.10107342
1799,www_1101_com_m_iimatugai_544_html_008,台北,体形,taihoku,taikei,0.6153846153846154,True,0.029705722
1806,www_1101_com_m_iimatugai_544_html_015,鍋,雨,nabe,ame,0.5714285714285714,True,0.15525194
1809,www_1101_com_m_iimatugai_2916_html_003,幕張,ワケアリ,makuhari,wakeari,0.4,True,0.10035081
1810,www_1101_com_m_iimatugai_2916_html_004,手,屁,te,he,0.5,True,0.03801493
1812,www_1101_com_m_iimatugai_2916_html_006,背中,土鍋,senaka,donabe,0.6666666666666666,True,0.12124223
1813,www_1101_com_m_iimatugai_2916_html_007,工務,昆布,koumu,konbu,0.4,True,0.14043091
1820,www_1101_com_iimatugai_archive_more061011_006,散乱,産卵,sanran,sanran,0.0,True,0.19622406
1822,www_1101_com_iimatugai_archive_more061011_008,私的,素敵,shiteki,suteki,0.3076923076923077,True,0.13717271
1827,www_1101_com_m_iimatugai_1334_html_004,松江市,バツイチ,matsueshi,batsuichi,0.3333333333333333,True,0.23284613
1842,www_1101_com_iimatugai_archive_more070403_007,卓上,特上,takujou,tokujou,0.14285714285714285,True,0.21410649
1849,www_1101_com_iimatugai_archive_more090203_005,アキ,ガキ,aki,gaki,0.2857142857142857,True,0.27818084
1850,www_1101_com_iimatugai_archive_more090203_006,ナカニシ,ナカヨシ,nakanishi,nakayoshi,0.2222222222222222,True,0.15465264
1851,www_1101_com_iimatugai_archive_more090203_007,ナカニシ,マタヨシ,nakanishi,matayoshi,0.4444444444444444,True,0.089030914
1852,www_1101_com_iimatugai_archive_more090203_008,ナカヨシ,マタヨシ,nakayoshi,matayoshi,0.2222222222222222,True,0.24528798
1863,www_1101_com_m_iimatugai_2923_html_008,洗い,新井,arai,arai,0.0,True,0.16318788
1864,www_1101_com_iimatugai_archive_more050720_html_001,不動産,お嬢さん,fudousan,ojousan,0.4,True,0.038433034
1872,www_1101_com_iimatugai_archive_more050720_html_009,ウィーン,湯布院,uiin,yufuin,0.6,True,0.27673897
1878,www_1101_com_iimatugai_archive_more050720_html_015,不毛,ホモ,fumou,homo,0.6666666666666666,True,0.21920127
1880,www_1101_com_iimatugai_archive_more050720_html_017,断水,ダンス,dansui,dansu,0.18181818181818182,True,-0.02534308
1884,www_1101_com_m_iimatugai_1357_html_005,ランチ,リンチ,ranchi,rinchi,0.16666666666666666,True,0.056735355
1890,www_1101_com_iimatugai_archive_more080304_003,コブクロ,国富論,kobukuro,kunitomiron,0.8421052631578947,True,0.09976672
1899,www_1101_com_iimatugai_archive_more050516_003,北東,適当,hokutou,tekitou,0.42857142857142855,True,0.07517599
1903,www_1101_com_iimatugai_archive_more050516_007,後れ毛,ウクレレ,ushireke,ukurere,0.5333333333333333,True,0.12051639
1912,www_1101_com_iimatugai_archive_more050516_017,商事,ショージ,shouji,shooji,0.16666666666666666,True,0.16011265
1931,www_1101_com_m_iimatugai_1031_html_009,気球,地球,kikyuu,chikyuu,0.3076923076923077,True,0.32147926
1933,www_1101_com_iimatugai_2010-06-08_html_001,藁,ファラオ,wara,farao,0.4444444444444444,True,0.14754307
1937,www_1101_com_iimatugai_2010-06-08_html_005,小雪,小池,koyuki,koike,0.5454545454545454,True,0.26383057
1938,www_1101_com_iimatugai_2010-06-08_html_006,ジャンクション,ジャクソン,jankushon,jakuson,0.25,True,0.12469878
1942,www_1101_com_iimatugai_archive_more050224_001,三振,斬新,sanshin,zanshin,0.14285714285714285,True,0.07057452
1943,www_1101_com_iimatugai_archive_more050224_002,排他的経済水域,ハエタタキ,haitatekikeizaisuiiki,haetataki,0.8666666666666667,True,0.023796719
1971,www_1101_com_iimatugai_archive_more050701_html_005,遺書,ティッシュ,isho,teisshu,0.7272727272727273,True,0.065074064
1973,www_1101_com_iimatugai_archive_more090225_002,地球,チキン,chikyuu,chikin,0.46153846153846156,True,0.06196437
1981,www_1101_com_iimatugai_2010-02-16_html_002,年,円,nen,en,0.4,True,0.32907358
1981,www_1101_com_iimatugai_2010-02-16_html_002,伝統,弁当,dentou,bentou,0.16666666666666666,True,0.15957344
1989,www_1101_com_iimatugai_ore_04_002,出社,出所,shussha,shussho,0.14285714285714285,True,0.09257894
1992,www_1101_com_iimatugai_archive_more080702_html_003,城本,素人,shiromoto,shirouto,0.23529411764705882,True,0.043601498
1993,www_1101_com_iimatugai_archive_more080702_html_004,カラマーゾフ,ハラペーニョ,karamaazofu,harapeenyo,0.7619047619047619,True,0.14621112
1995,www_1101_com_iimatugai_archive_more080702_html_006,硬水,香水,kousui,kousui,0.0,True,0.19492227
1996,www_1101_com_iimatugai_archive_more080702_html_007,シチュー,父,shichuu,chichi,0.46153846153846156,True,0.12482879
1996,www_1101_com_iimatugai_archive_more080702_html_007,消化,紹介,shouka,shoukai,0.15384615384615385,True,0.106206276
1997,www_1101_com_iimatugai_archive_more080702_html_008,コンセプト,コンセント,konseputo,konsento,0.23529411764705882,True,0.11337814
2002,www_1101_com_iimatugai_2010-01-06_html_003,レミオロメン,ネギラーメン,remioromen,negiraamen,0.5,True,0.16446714
2005,www_1101_com_iimatugai_2010-01-06_html_006,ハナミズキ,鼻水,hanamizuki,hanamizu,0.2222222222222222,True,0.19414285
2009,www_1101_com_iimatugai_archive_more090414_html_003,ヒデキ,秀樹,hideki,hideki,0.0,True,0.48027155
2024,www_1101_com_iimatugai_archive_more061109_html_001,冷凍,電動,reitou,dendou,0.5,True,0.17102239
2029,www_1101_com_iimatugai_archive_more061109_html_007,コントロール,後頭部,kontorooru,koutoubu,0.5555555555555556,True,0.13852543
2030,www_1101_com_iimatugai_archive_more061109_html_008,フレッシュ,ウメッシュ,furesshu,umesshu,0.26666666666666666,True,0.17497256
2032,www_1101_com_pl_iimatugai_statuses_285426_001,婚活,トンカツ,konkatsu,tonkatsu,0.125,True,0.23513757
2065,www_1101_com_iimatugai_2011-06-07_html_004,脇腹,カピバラ,wakibara,kapibara,0.25,True,0.13678968
2066,www_1101_com_iimatugai_2011-06-07_html_005,ジャズ,雑,jazu,zatsu,0.6666666666666666,True,0.04093242
2069,www_1101_com_m_iimatugai_2762_html_001,中等,柔道,chuutou,juudou,0.46153846153846156,True,0.24874151
2070,www_1101_com_m_iimatugai_2762_html_002,風,カキ,kaze,kaki,0.5,True,0.09471437
2070,www_1101_com_m_iimatugai_2762_html_002,谷,種,tani,tane,0.25,True,0.1033813
2071,www_1101_com_m_iimatugai_2762_html_003,ガンガン,顔面,gangan,ganmen,0.3333333333333333,True,0.16936855
2076,www_1101_com_m_iimatugai_2692_html_002,大洗,お笑い,ooarai,owarai,0.16666666666666666,True,0.13571109
2077,www_1101_com_m_iimatugai_2692_html_003,ナット,納豆,natto,nattou,0.18181818181818182,True,0.11103399
2081,www_1101_com_m_iimatugai_2692_html_007,来賓,外人,raihin,gaijin,0.3333333333333333,True,0.050140336
2094,www_1101_com_iimatugai_archive_more090721_html_001,サチヨ,社長,sachiyo,shachou,0.5714285714285714,True,0.095011786
2097,www_1101_com_iimatugai_archive_more090721_html_004,地震,美人,jishin,bijin,0.5454545454545454,True,0.05188966
2101,www_1101_com_iimatugai_archive_more090721_html_008,革,川,kawa,kawa,0.0,True,0.15241157
2106,www_1101_com_m_iimatugai_1383_html_003,本部,昆布,honbu,konbu,0.2,True,0.058769032
2110,www_1101_com_m_iimatugai_1383_html_007,容器,勇気,youki,yuuki,0.2,True,0.10637367
2113,www_1101_com_m_iimatugai_1383_html_010,匂い,臭い,nioi,kusai,0.8888888888888888,True,0.78576624
2116,www_1101_com_iimatugai_2010-12-10_html_004,特約,毒薬,tokuyaku,dokuyaku,0.125,True,0.099166654
2119,www_1101_com_pl_iimatugai_statuses_183468_001,ファー,ハー,faa,haa,0.3333333333333333,True,0.21119393
2130,www_1101_com_iimatugai_archive_more080514_html_008,ドライヤー,ドライバー,doraiyaa,doraibaa,0.125,True,0.14672025
2132,www_1101_com_iimatugai_archive_more080514_html_010,リフォーム,離婚,rifoomu,rikon,0.6666666666666666,True,0.18701844
2137,www_1101_com_iimatugai_2009-08-26_html_001,近隣,ギンギン,kinrin,gingin,0.3333333333333333,True,-0.022121897
2147,www_1101_com_pl_iimatugai_statuses_436294_001,型,片手,kata,katate,0.4,True,0.11983319
2151,www_1101_com_iimatugai_050704_004,乱打戦,ランドセル,randasen,randoseru,0.35294117647058826,True,0.08243482
2152,www_1101_com_iimatugai_050704_005,財布,俳句,saifu,haiku,0.4,True,0.077838555
2154,www_1101_com_iimatugai_050704_007,蓄膿,色盲,chikunou,shikimou,0.375,True,0.18767825
2158,www_1101_com_iimatugai_050704_011,押印,応仁,ouin,ounin,0.2222222222222222,True,0.11495122
2158,www_1101_com_iimatugai_050704_011,欄,乱,ran,ran,0.0,True,0.105850585
2161,www_1101_com_iimatugai_050704_014,カードゲーム,ハードゲイ,kaadogeemu,haadogei,0.4444444444444444,True,0.20308983
2162,www_1101_com_iimatugai_050704_015,ガードレール,ハードゲイ,gaadoreeru,haadogei,0.5555555555555556,True,0.17350249
2176,www_1101_com_iimatugai_2011-02-09_html_001,エコ,ネコ,eko,neko,0.2857142857142857,True,0.09888908
2188,www_1101_com_iimatugai_archive_more070312_004,わらび,ワラビー,warabi,warabii,0.15384615384615385,True,0.18752922
2193,www_1101_com_iimatugai_archive_more070312_009,愛する,アイス,aisuru,aisu,0.4,True,0.15974951
2194,www_1101_com_iimatugai_archive_more070312_010,パン粉,散歩,pankona,sanpo,0.6666666666666666,True,0.10462715
2195,www_1101_com_iimatugai_archive_more060516_001,小惑星,小学生,shouwakusei,shougakusei,0.09090909090909091,True,0.10913225
2197,www_1101_com_iimatugai_archive_more060516_003,市,死,shi,shi,0.0,True,0.16590552
2198,www_1101_com_iimatugai_archive_more060516_004,何,三,nani,san,0.5714285714285714,True,0.19822173
2200,www_1101_com_iimatugai_archive_more060516_006,母音,分母,boin,bunbo,0.8888888888888888,True,0.2549295
2200,www_1101_com_iimatugai_archive_more060516_006,子音,分子,shiin,bunshi,0.9090909090909091,True,0.24343507
2206,www_1101_com_iimatugai_archive_more080122_html_002,オエ,ウエ,oe,ue,0.5,True,0.17784618
2211,www_1101_com_iimatugai_archive_more081104_html_002,ビジュアル,イジワル,bijuaru,ijiwaru,0.42857142857142855,True,0.2068462
2216,www_1101_com_iimatugai_archive_more081104_html_007,タイヤ,ダイヤ,taiya,daiya,0.2,True,0.141529
2219,www_1101_com_iimatugai_archive_more090630_001,星,お尻,hoshi,oshiri,0.5454545454545454,True,0.042602357
2222,www_1101_com_iimatugai_archive_more090630_004,喫煙所,シチュエーション,kitsuenjo,shichueeshon,0.7619047619047619,True,0.1877022
2223,www_1101_com_iimatugai_archive_more090630_005,缶,パン,kan,pan,0.3333333333333333,True,0.27178273
2225,www_1101_com_iimatugai_archive_more090630_007,抱っこ,大根,dakko,daikon,0.36363636363636365,True,0.15416917
2252,www_1101_com_iimatugai_archive_more060905_005,栓抜き,洗面器,sennukiki,senmenki,0.47058823529411764,True,0.30554068
2256,www_1101_com_iimatugai_archive_more060905_009,海猿,うんざり,umizaru,unzari,0.46153846153846156,True,0.08241853
2257,www_1101_com_iimatugai_archive_more060905_010,資産,子孫,shisan,shison,0.16666666666666666,True,0.19037868
2264,www_1101_com_iimatugai_archive_more070523_html_006,買い,会,kai,kai,0.0,True,0.121987745
2268,www_1101_com_iimatugai_archive_more070523_html_010,ヘアピン,ナプキン,heapin,napukin,0.6153846153846154,True,0.23031501
2278,www_1101_com_iimatugai_2009-10-14_html_001,清少納言,ステーションワゴン,seishounagon,suteeshonwagon,0.38461538461538464,True,0.12512808
2279,www_1101_com_iimatugai_2009-10-14_html_002,栗木,フィリップ,kuriki,firippu,0.7692307692307693,True,0.16972585
2287,www_1101_com_iimatugai_archive_more080212_003,開く,ミラクル,hiraku,mirakuru,0.42857142857142855,True,0.1236843
2293,www_1101_com_iimatugai_archive_more080212_009,胸,目,mune,me,0.6666666666666666,True,0.25036025
2298,www_1101_com_iimatugai_archive_more061025_004,若白髪,若頭,wakashiraga,wakagashira,0.36363636363636365,True,0.09071454
2300,www_1101_com_iimatugai_archive_more061025_006,勤務地,キムチ,kinmuchi,kimuchi,0.13333333333333333,True,0.0603911
2300,www_1101_com_iimatugai_archive_more061025_006,大森,大盛り,oomori,oomori,0.0,True,0.19853196
2308,www_1101_com_m_iimatugai_2132_005,読本,どっこい,dokuhon,dokkoi,0.46153846153846156,True,0.16978556
2311,www_1101_com_m_iimatugai_1229_html_001,将棋,醤油,shougi,shouyu,0.3333333333333333,True,0.13296062
2314,www_1101_com_m_iimatugai_1229_html_004,大きい,モンキー,ookii,monkii,0.36363636363636365,True,0.09847806
2317,www_1101_com_m_iimatugai_1229_html_007,飯田橋,新潟市,iidabashi,niigatashi,0.3157894736842105,True,0.27136618
2320,www_1101_com_m_iimatugai_1229_html_010,万博,ワンカップ,banpaku,wankappu,0.5333333333333333,True,0.09870722
2322,www_1101_com_m_iimatugai_1231_html_008,業界,妖怪,gyoukai,youkai,0.15384615384615385,True,0.060122058
2324,www_1101_com_iimatugai_archive_more070626_html_002,ダイソン,ダイソー,daison,daisoo,0.16666666666666666,True,0.223365
2342,www_1101_com_m_iimatugai_457_html_014,茶色,大量,chairo,tairyou,0.6153846153846154,True,0.20479602
2365,www_1101_com_iimatugai_2012-01-18_html_004,ピーク,ピーコ,piiku,piiko,0.2,True,0.09712069
2370,www_1101_com_iimatugai_archive_more060208_html_002,近代史,金田一,kindaishi,kindaichi,0.1111111111111111,True,0.2795738
2372,www_1101_com_iimatugai_archive_more060208_html_004,ヨーコ,横,yooko,yoko,0.2222222222222222,True,0.13595985
2374,www_1101_com_iimatugai_archive_more060208_html_006,藤原,ジュリアナ,fujiwara,juriana,0.5333333333333333,True,0.09713322
2380,www_1101_com_iimatugai_archive_more060208_html_012,地デジ,切れ痔,chideji,kireji,0.46153846153846156,True,0.01891066
2393,www1101iimatugai_008,水,椅子,mizu,isu,0.5714285714285714,True,0.098470725
2397,www1101iimatugai_012,秋葉原,キャバクラ,akihabara,kyabakura,0.5555555555555556,True,0.19657691
2398,www1101iimatugai_013,植樹,食事,shokuju,shokuji,0.14285714285714285,True,0.1315777
2399,www1101iimatugai_014,スーツ,スープ,suutsu,suupu,0.36363636363636365,True,0.14759746
2400,www1101iimatugai_015,アイスクリーム,ミネストローネ,aisukuriimu,minesutoroone,0.75,True,0.42801487
2404,www_1101_com_m_iimatugai_290_html_002,滅多,ベッド,metta,beddo,0.8,True,0.12715662
2405,www_1101_com_m_iimatugai_290_html_003,類,ルイス,rui,ruisu,0.5,True,0.088621095
2405,www_1101_com_m_iimatugai_290_html_003,友,トム,tomo,tomu,0.25,True,0.1956119
2414,www_1101_com_m_iimatugai_290_html_012,ノリタケ,海苔,noritake,nori,0.6666666666666666,True,0.14837986
2424,coffee_break_parts_similar200405_003,承継,小計,shoukei,shoukei,0.0,True,0.10400299
2425,coffee_break_parts_similar200405_004,支援,新,shien,shin,0.2222222222222222,True,0.1599205
2426,coffee_break_parts_similar200405_005,概観,外観,gaikan,gaikan,0.0,True,0.26460505
2427,coffee_break_parts_similar200405_006,代位,代理,daii,dairi,0.2222222222222222,True,0.29861295
2428,coffee_break_parts_similar200405_007,判,版,han,han,0.0,True,0.28217924
2432,coffee_break_parts_similar200505_001,生体,声帯,seitai,seitai,0.0,True,0.25128508
2433,coffee_break_parts_similar200505_002,公認,後任,kounin,kounin,0.0,True,0.24825352
2435,coffee_break_parts_similar200505_004,債権,再建,saiken,saiken,0.0,True,0.31073484
2436,coffee_break_parts_similar200505_005,厚め,集め,atsume,atsume,0.0,True,0.13389534
2437,coffee_break_parts_similar200505_006,際,最後,kiwa,saigo,0.8888888888888888,True,0.40984812
2438,coffee_break_parts_similar200505_007,交渉,放送,koushou,housou,0.3076923076923077,True,0.09178812
2439,coffee_break_parts_similar200505_008,付託,負託,futaku,futaku,0.0,True,0.4642825
2440,coffee_break_parts_similar200505_009,侵入,進入,shinnyuu,shinnyuu,0.0,True,0.5649808
2441,coffee_break_parts_similar200505_010,変換,返還,henkan,henkan,0.0,True,0.14379886
2442,coffee_break_parts_similar200705_001,人勧,自由化,jinkan,jiyuuka,0.6153846153846154,True,0.26876292
2444,coffee_break_parts_similar200705_003,改革,内閣,kaikaku,naikaku,0.14285714285714285,True,0.46565878
2445,coffee_break_parts_similar200705_004,一,市,ichi,shi,0.5714285714285714,True,0.21932627
2446,coffee_break_parts_similar200705_005,策,柵,saku,saku,0.0,True,0.15917253
2448,coffee_break_parts_similar200705_007,指示,支持,shiji,shiji,0.0,True,0.20521
2449,coffee_break_parts_similar200705_008,住区,塾,juuku,juku,0.2222222222222222,True,0.14139901
2450,coffee_break_parts_similar200705_009,被,非,hi,hi,0.0,True,0.21671683
2451,coffee_break_parts_similar200705_010,全般,前半,zenpan,zenhan,0.16666666666666666,True,0.14197652
2454,coffee_break_parts_similar201102_003,価格,格,kakaku,kaku,0.4,True,0.12915032
2456,coffee_break_parts_similar201102_005,原文,現場,genbun,genba,0.36363636363636365,True,0.059529353
2470,coffee_break_parts_similar201801_009,現額,減額,gengaku,gengaku,0.0,True,0.43858021
2476,coffee_break_parts_similar201507_005,高大,坑内,kouta,kounai,0.36363636363636365,True,0.14594905
2477,coffee_break_parts_similar201507_006,漏出,露出,roushutsu,roshutsu,0.11764705882352941,True,0.1980245
